SI_NO,Title,HTTPS_Link,Link,Price,Stock
882,And Then There Were None,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,and-then-there-were-none_119/index.html,35.01,In stock
883,A Walk in the Woods: Rediscovering America on the Appalachian Trail,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,30.48,In stock
884,A Visit from the Goon Squad,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,a-visit-from-the-goon-squad_117/index.html,14.08,In stock
885,A Storm of Swords (A Song of Ice and Fire #3),https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,31.22,In stock
886,A Heartbreaking Work of Staggering Genius,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,a-heartbreaking-work-of-staggering-genius_115/index.html,54.29,In stock
887,8 Keys to Mental Health Through Exercise,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,8-keys-to-mental-health-through-exercise_114/index.html,31.04,In stock
888,#GIRLBOSS,https://books.toscrape.com/catalogue/girlboss_113/index.html,girlboss_113/index.html,50.96,In stock
889,"The Suffragettes (Little Black Classics, #96)",https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,the-suffragettes-little-black-classics-96_112/index.html,11.89,In stock
890,The Sense of an Ending,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,the-sense-of-an-ending_111/index.html,31.38,In stock
891,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,54.81,In stock
892,The Course of Love,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,the-course-of-love_109/index.html,16.78,In stock
893,Sugar Rush (Offensive Line #2),https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,sugar-rush-offensive-line-2_108/index.html,24.42,In stock
894,"Saga, Volume 2 (Saga (Collected Editions) #2)",https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,saga-volume-2-saga-collected-editions-2_107/index.html,11.75,In stock
895,"Run, Spot, Run: The Ethics of Keeping Pets",https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,run-spot-run-the-ethics-of-keeping-pets_106/index.html,20.02,In stock
896,New Moon (Twilight #2),https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,new-moon-twilight-2_105/index.html,12.86,In stock
897,Life,https://books.toscrape.com/catalogue/life_104/index.html,life_104/index.html,31.58,In stock
898,Kindle Paperwhite User's Guide,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,kindle-paperwhite-users-guide_103/index.html,34,In stock
899,H is for Hawk,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,h-is-for-hawk_102/index.html,57.42,In stock
900,Girl Online On Tour (Girl Online #2),https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,girl-online-on-tour-girl-online-2_101/index.html,53.47,In stock
901,"Fruits Basket, Vol. 2 (Fruits Basket #2)",https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,fruits-basket-vol-2-fruits-basket-2_100/index.html,11.64,In stock
902,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,52.88,In stock
903,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,18.51,In stock
904,While You Were Mine,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,while-you-were-mine_97/index.html,41.32,In stock
905,Where Lightning Strikes (Bleeding Stars #3),https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,where-lightning-strikes-bleeding-stars-3_96/index.html,39.77,In stock
906,When I'm Gone,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,when-im-gone_95/index.html,51.96,In stock
907,Ways of Seeing,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,ways-of-seeing_94/index.html,39.51,In stock
908,"Vampire Knight, Vol. 1 (Vampire Knight #1)",https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,vampire-knight-vol-1-vampire-knight-1_93/index.html,15.4,In stock
909,Vampire Girl (Vampire Girl #1),https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,vampire-girl-vampire-girl-1_92/index.html,53.82,In stock
910,Twenty Love Poems and a Song of Despair,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,twenty-love-poems-and-a-song-of-despair_91/index.html,30.95,In stock
911,Travels with Charley: In Search of America,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,travels-with-charley-in-search-of-america_90/index.html,57.82,In stock
912,Three Wishes (River of Time: California #1),https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,three-wishes-river-of-time-california-1_89/index.html,44.18,In stock
913,This One Moment (Pushing Limits #1),https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,this-one-moment-pushing-limits-1_88/index.html,48.71,In stock
914,The Zombie Room,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,the-zombie-room_87/index.html,19.69,In stock
915,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,36.52,In stock
916,The Tumor,https://books.toscrape.com/catalogue/the-tumor_85/index.html,the-tumor_85/index.html,41.56,In stock
917,The Story of Hong Gildong,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,the-story-of-hong-gildong_84/index.html,43.19,In stock
918,The Silent Wife,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,the-silent-wife_83/index.html,12.34,In stock
919,The Silent Twin (Detective Jennifer Knight #3),https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,the-silent-twin-detective-jennifer-knight-3_82/index.html,36.25,In stock
920,The Selfish Gene,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,the-selfish-gene_81/index.html,29.45,In stock
921,The Secret Healer,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html,the-secret-healer_80/index.html,34.56,In stock
922,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,54.12,In stock
923,The Republic,https://books.toscrape.com/catalogue/the-republic_78/index.html,the-republic_78/index.html,33.78,In stock
924,The Odyssey,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,the-odyssey_77/index.html,29.64,In stock
925,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,57.7,In stock
926,The Nicomachean Ethics,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,the-nicomachean-ethics_75/index.html,36.34,In stock
927,The Name of the Wind (The Kingkiller Chronicle #1),https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,50.59,In stock
928,The Mirror & the Maze (The Wrath and the Dawn #1.5),https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,29.38,In stock
929,The Little Prince,https://books.toscrape.com/catalogue/the-little-prince_72/index.html,the-little-prince_72/index.html,45.42,In stock
930,The Light of the Fireflies,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,the-light-of-the-fireflies_71/index.html,54.43,In stock
931,The Last Girl (The Dominion Trilogy #1),https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,the-last-girl-the-dominion-trilogy-1_70/index.html,36.26,In stock
932,The Iliad,https://books.toscrape.com/catalogue/the-iliad_69/index.html,the-iliad_69/index.html,16.16,In stock
933,The Hook Up (Game On #1),https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,the-hook-up-game-on-1_68/index.html,36.29,In stock
934,The Haters,https://books.toscrape.com/catalogue/the-haters_67/index.html,the-haters_67/index.html,27.89,In stock
935,The Girl You Lost,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,the-girl-you-lost_66/index.html,12.29,In stock
936,The Girl In The Ice (DCI Erika Foster #1),https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,the-girl-in-the-ice-dci-erika-foster-1_65/index.html,15.85,In stock
937,The End of the Jesus Era (An Investigation #1),https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,the-end-of-the-jesus-era-an-investigation-1_64/index.html,14.4,In stock
938,The Edge of Reason (Bridget Jones #2),https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,the-edge-of-reason-bridget-jones-2_63/index.html,19.18,In stock
939,The Complete Maus (Maus #1-2),https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,the-complete-maus-maus-1-2_62/index.html,10.64,In stock
940,The Communist Manifesto,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,the-communist-manifesto_61/index.html,14.76,In stock
941,The Bhagavad Gita,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,the-bhagavad-gita_60/index.html,57.49,In stock
942,The Bette Davis Club,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,the-bette-davis-club_59/index.html,30.66,In stock
943,The Art of Not Breathing,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,the-art-of-not-breathing_58/index.html,40.83,In stock
944,Taking Shots (Assassins #1),https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,taking-shots-assassins-1_57/index.html,18.88,In stock
945,Starlark,https://books.toscrape.com/catalogue/starlark_56/index.html,starlark_56/index.html,25.83,In stock
946,"Skip Beat!, Vol. 01 (Skip Beat! #1)",https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,skip-beat-vol-01-skip-beat-1_55/index.html,42.12,In stock
947,Sister Sable (The Mad Queen #1),https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,sister-sable-the-mad-queen-1_54/index.html,13.33,In stock
948,Shatter Me (Shatter Me #1),https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,shatter-me-shatter-me-1_53/index.html,42.4,In stock
949,Shameless,https://books.toscrape.com/catalogue/shameless_52/index.html,shameless_52/index.html,58.35,In stock
950,Shadow Rites (Jane Yellowrock #10),https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,shadow-rites-jane-yellowrock-10_51/index.html,21.72,In stock
951,Settling the Score (The Summer Games #1),https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,settling-the-score-the-summer-games-1_50/index.html,44.91,In stock
952,Sense and Sensibility,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,sense-and-sensibility_49/index.html,37.46,In stock
953,"Saga, Volume 1 (Saga (Collected Editions) #1)",https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,saga-volume-1-saga-collected-editions-1_48/index.html,28.48,In stock
954,"Rhythm, Chord & Malykhin",https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,rhythm-chord-malykhin_47/index.html,28.34,In stock
955,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,46.96,In stock
956,Paradise Lost (Paradise #1),https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,paradise-lost-paradise-1_45/index.html,24.96,In stock
957,"Paper Girls, Vol. 1 (Paper Girls #1-5)",https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,paper-girls-vol-1-paper-girls-1-5_44/index.html,21.71,In stock
958,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,29.87,In stock
959,Origins (Alphas 0.5),https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,origins-alphas-05_42/index.html,28.99,In stock
960,One Second (Seven #7),https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,one-second-seven-7_41/index.html,52.94,In stock
961,On the Road (Duluoz Legend),https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,on-the-road-duluoz-legend_40/index.html,32.36,In stock
962,Old Records Never Die: One Man's Quest for His Vinyl and His Past,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,55.66,In stock
963,Off Sides (Off #1),https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,off-sides-off-1_38/index.html,39.45,In stock
964,Of Mice and Men,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,of-mice-and-men_37/index.html,47.11,In stock
965,Myriad (Prentor #1),https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,myriad-prentor-1_36/index.html,58.75,In stock
